time_s,gait_phase,knee_L_meas,knee_R_meas,hip_L_meas,hip_R_meas,knee_L_ref,knee_R_ref,hip_L_ref,hip_R_ref,F_imp_L,F_imp_R,F_ilc_L,F_ilc_R,F_total_L,F_total_R,teensy_phase,teensy_fL,teensy_fR,hs_L,hs_R,shm_valid
8260.4423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.4523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.4623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.4723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.4823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.4923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.5923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.6924,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.7923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.8923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9430,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8260.9923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.0923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.1923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.2923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.3923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.4923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.5923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.6923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7526,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.7923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8323,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8723,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.8923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9327,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9423,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9523,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9623,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9728,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9823,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8261.9923,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8262.0023,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8262.0123,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8262.0223,0.0000,167.58,0.00,89.80,86.11,0.00,24.00,25.00,20.00,5.00,24.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
